campaign_id,date,platform,campaign_type,industry,region,budget_usd,impressions,clicks,conversions,revenue_usd,ctr_pct,cpc_usd,roas,cost_per_conversion
CMP-06492,2024-04-28,Facebook,Brand Awareness,Healthcare,Middle East,35532.24,14811173,103678,12161,4175323.67,0.7,0.34,117.51,2.92
CMP-06493,2024-03-17,Instagram,Engagement,Tech,Middle East,11127.16,1079537,29903,2591,972988.23,2.77,0.37,87.44,4.29
CMP-06494,2022-05-30,Instagram,Retargeting,Healthcare,Europe,39074.74,9957756,147374,8006,2346544.44,1.48,0.27,60.05,4.88
CMP-06495,2024-01-09,LinkedIn,Conversion,Food & Beverage,Latin America,35415.09,16428609,931502,86836,23007638.08,5.67,0.04,649.66,0.41
CMP-06496,2023-04-14,Twitter,Engagement,Tech,Latin America,28889.45,4254140,247590,1826,533619.82,5.82,0.12,18.47,15.82
CMP-06497,2022-04-12,Twitter,Engagement,Food & Beverage,Europe,41063.39,5787558,163209,3320,626711.0,2.82,0.25,15.26,12.37
CMP-06498,2022-05-29,Google Ads,Lead Generation,Travel,Europe,46434.02,10910517,608806,21633,5376675.75,5.58,0.08,115.79,2.15
CMP-06499,2023-08-27,Email,Brand Awareness,Retail,Asia Pacific,42959.2,16286402,666113,19741,722700.39,4.09,0.06,16.82,2.18
CMP-06500,2022-10-13,Email,Brand Awareness,Travel,Asia Pacific,30224.66,2077799,163107,1002,165012.09,7.85,0.19,5.46,30.16
CMP-06501,2022-07-19,TikTok,Conversion,Food & Beverage,Europe,48138.19,11691548,206940,10691,5017172.76,1.77,0.23,104.22,4.5
CMP-06502,2022-04-25,Email,Engagement,Education,Middle East,16599.15,6898439,249723,19547,2115210.28,3.62,0.07,127.43,0.85
CMP-06503,2024-02-14,LinkedIn,Conversion,Healthcare,Asia Pacific,8916.82,3883854,294784,26530,5263035.92,7.59,0.03,590.24,0.34
CMP-06504,2023-04-21,TikTok,Lead Generation,Travel,Latin America,14698.79,3839801,108282,6299,1015347.61,2.82,0.14,69.08,2.33
CMP-06505,2023-11-28,Instagram,Engagement,Healthcare,Latin America,47151.21,5411026,230509,7542,367380.48,4.26,0.2,7.79,6.25
CMP-06506,2023-09-25,Instagram,Brand Awareness,Travel,Middle East,33947.97,3950974,304620,2616,621075.85,7.71,0.11,18.29,12.98
CMP-06507,2024-04-22,YouTube,Retargeting,Finance,North America,45494.48,7803723,203677,15711,4459110.63,2.61,0.22,98.01,2.9
CMP-06508,2022-11-30,Google Ads,Lead Generation,Tech,Middle East,20156.77,2783703,207107,17788,4975317.95,7.44,0.1,246.83,1.13
CMP-06509,2022-04-19,Google Ads,Conversion,Food & Beverage,North America,14637.63,6687019,424625,10440,392369.28,6.35,0.03,26.81,1.4
CMP-06510,2023-12-15,LinkedIn,Conversion,Retail,Middle East,4774.14,1783535,93457,1034,330190.77,5.24,0.05,69.16,4.62
CMP-06511,2024-04-02,Facebook,Lead Generation,Healthcare,Europe,9676.99,1371767,107272,10092,1300520.88,7.82,0.09,134.39,0.96
CMP-06512,2023-02-13,Twitter,Conversion,Finance,Middle East,2642.14,1158619,26184,2661,135433.66,2.26,0.1,51.26,0.99
CMP-06513,2023-03-02,TikTok,Conversion,Education,Latin America,36210.35,17293821,89927,2274,421716.31,0.52,0.4,11.65,15.92
CMP-06514,2024-01-22,Facebook,Engagement,Finance,Asia Pacific,29325.01,12647871,957443,79644,3663286.79,7.57,0.03,124.92,0.37
CMP-06515,2024-06-06,YouTube,Brand Awareness,Tech,Middle East,7798.4,673072,20932,2509,1064824.38,3.11,0.37,136.54,3.11
CMP-06516,2023-06-19,Instagram,Lead Generation,Finance,North America,10366.18,5032508,272761,29718,6587306.24,5.42,0.04,635.46,0.35
CMP-06517,2024-06-16,YouTube,Lead Generation,Finance,Middle East,33906.28,13889142,691679,9078,3659542.97,4.98,0.05,107.93,3.73
CMP-06518,2023-12-18,Google Ads,Retargeting,Tech,Latin America,32807.9,12383911,369040,7010,633377.63,2.98,0.09,19.31,4.68
CMP-06519,2022-11-02,Twitter,Conversion,Retail,Europe,4423.89,590707,26936,1506,579806.43,4.56,0.16,131.06,2.94
CMP-06520,2022-11-14,Facebook,Lead Generation,Finance,North America,20212.76,7182733,52433,4232,569385.6,0.73,0.39,28.17,4.78
CMP-06521,2022-08-14,Google Ads,Brand Awareness,Tech,Europe,27528.04,11444082,864028,70940,17366057.65,7.55,0.03,630.85,0.39
CMP-06522,2024-02-19,Facebook,Conversion,Tech,Asia Pacific,26383.73,9607998,610107,36142,4782261.7,6.35,0.04,181.26,0.73
CMP-06523,2022-09-23,YouTube,Retargeting,Education,Middle East,13896.81,707984,49417,4929,2016689.64,6.98,0.28,145.12,2.82
CMP-06524,2022-04-24,Twitter,Retargeting,Food & Beverage,Europe,5896.04,692507,7548,858,319506.92,1.09,0.78,54.19,6.87
CMP-06525,2023-02-05,TikTok,Lead Generation,Education,Europe,22215.82,10516766,375448,23966,9680742.22,3.57,0.06,435.76,0.93
CMP-06526,2023-04-28,YouTube,Retargeting,Tech,North America,881.76,409223,2823,17,5553.97,0.69,0.31,6.3,51.87
CMP-06527,2023-12-17,Email,Conversion,Healthcare,Europe,44834.66,4562523,203944,7296,2360657.23,4.47,0.22,52.65,6.15
CMP-06528,2023-11-17,YouTube,Engagement,Retail,Asia Pacific,43539.64,6799760,514741,43945,20604439.7,7.57,0.08,473.23,0.99
CMP-06529,2023-12-28,Instagram,Retargeting,Food & Beverage,North America,18688.99,4112921,62105,1120,133298.15,1.51,0.3,7.13,16.69
CMP-06530,2022-08-29,YouTube,Lead Generation,Retail,Latin America,13572.18,4156267,182044,3141,1376183.36,4.38,0.07,101.4,4.32
CMP-06531,2023-01-18,Twitter,Engagement,Healthcare,Latin America,34752.38,15699541,615422,45704,17081027.54,3.92,0.06,491.51,0.76
CMP-06532,2022-09-29,YouTube,Conversion,Retail,Middle East,35379.8,17078383,191277,20064,6654894.51,1.12,0.18,188.1,1.76
CMP-06533,2022-04-12,Email,Brand Awareness,Retail,Latin America,21751.71,5348911,110722,9899,4522659.86,2.07,0.2,207.92,2.2
CMP-06534,2023-05-22,Google Ads,Lead Generation,Retail,Latin America,34715.08,15405576,93974,11143,4259599.77,0.61,0.37,122.7,3.12
CMP-06535,2023-08-04,Twitter,Engagement,Travel,Europe,4325.25,2078279,61101,1956,570224.38,2.94,0.07,131.84,2.21
CMP-06536,2022-09-23,YouTube,Brand Awareness,Retail,Asia Pacific,39773.73,2128761,90685,10089,3297255.6,4.26,0.44,82.9,3.94
CMP-06537,2023-10-01,Google Ads,Conversion,Tech,Europe,42301.76,2318139,114747,4770,1251037.42,4.95,0.37,29.57,8.87
CMP-06538,2024-06-02,YouTube,Conversion,Travel,Middle East,33925.12,16840681,751094,17210,5713856.79,4.46,0.05,168.43,1.97
CMP-06539,2023-02-21,Instagram,Lead Generation,Healthcare,Asia Pacific,2078.71,848751,62807,1846,267566.39,7.4,0.03,128.72,1.13
CMP-06540,2023-05-01,Facebook,Brand Awareness,Retail,Latin America,47526.25,2962171,113451,8527,4194026.41,3.83,0.42,88.25,5.57
CMP-06541,2023-11-14,TikTok,Lead Generation,Retail,Middle East,41931.62,9020118,508734,29664,6914315.33,5.64,0.08,164.9,1.41
CMP-06542,2022-06-02,YouTube,Conversion,Travel,Europe,32627.08,16263808,1188884,18882,3898336.84,7.31,0.03,119.48,1.73
CMP-06543,2022-08-25,Google Ads,Brand Awareness,Retail,Asia Pacific,3474.37,468778,10172,120,34418.23,2.17,0.34,9.91,28.95
CMP-06544,2022-12-23,Facebook,Retargeting,Tech,Asia Pacific,23727.73,3966828,61882,7249,2852321.41,1.56,0.38,120.21,3.27
CMP-06545,2023-02-25,Email,Retargeting,Healthcare,Middle East,31725.18,8693093,136481,9846,2890248.31,1.57,0.23,91.1,3.22
CMP-06546,2023-09-11,Google Ads,Engagement,Tech,Europe,43389.23,6766064,479037,10113,2252336.29,7.08,0.09,51.91,4.29
CMP-06547,2023-12-20,YouTube,Retargeting,Healthcare,Latin America,41008.42,18749104,260612,20609,6844201.91,1.39,0.16,166.9,1.99
CMP-06548,2023-02-03,Instagram,Lead Generation,Travel,Asia Pacific,28639.98,8600832,87728,5364,2621714.61,1.02,0.33,91.54,5.34
CMP-06549,2024-03-26,Instagram,Brand Awareness,Tech,Latin America,22990.56,2486020,180485,17415,8131777.5,7.26,0.13,353.7,1.32
CMP-06550,2022-05-25,Google Ads,Lead Generation,Retail,Europe,40424.3,10069356,497426,3927,565473.05,4.94,0.08,13.99,10.29
CMP-06551,2022-03-27,Google Ads,Conversion,Tech,Latin America,3908.68,318642,10132,1150,139806.92,3.18,0.39,35.77,3.4
CMP-06552,2024-04-02,YouTube,Lead Generation,Education,Asia Pacific,23987.88,2360587,29035,3186,1338987.59,1.23,0.83,55.82,7.53
CMP-06553,2022-06-09,YouTube,Brand Awareness,Retail,Middle East,12103.29,3580793,29004,1251,429515.1,0.81,0.42,35.49,9.67
CMP-06554,2022-10-17,Instagram,Lead Generation,Retail,Middle East,41218.92,17270758,143347,11565,2394781.29,0.83,0.29,58.1,3.56
CMP-06555,2022-01-24,Email,Lead Generation,Healthcare,Asia Pacific,41353.86,10558884,478317,51819,3352869.36,4.53,0.09,81.08,0.8
CMP-06556,2023-07-21,Email,Lead Generation,Education,Middle East,31841.54,11698013,679654,50472,21194151.59,5.81,0.05,665.61,0.63
CMP-06557,2023-06-01,TikTok,Conversion,Finance,Middle East,3595.81,1023338,47687,3335,1093787.84,4.66,0.08,304.18,1.08
CMP-06558,2023-03-07,YouTube,Retargeting,Finance,Latin America,30046.89,11941796,543351,58382,2310608.94,4.55,0.06,76.9,0.51
CMP-06559,2022-12-30,Twitter,Lead Generation,Healthcare,Asia Pacific,10452.01,2207829,126287,5633,2569761.07,5.72,0.08,245.86,1.86
CMP-06560,2024-03-13,TikTok,Brand Awareness,Retail,Europe,6466.46,1528262,24452,488,170281.6,1.6,0.26,26.33,13.25
CMP-06561,2022-08-25,Email,Retargeting,Retail,Europe,26892.25,10819149,568005,47755,19444309.06,5.25,0.05,723.05,0.56
CMP-06562,2022-02-02,Google Ads,Engagement,Retail,Europe,49645.43,8608701,204887,12452,4649464.48,2.38,0.24,93.65,3.99
CMP-06563,2023-04-10,Instagram,Brand Awareness,Finance,Latin America,22963.59,6431069,138267,2878,972312.31,2.15,0.17,42.34,7.98
CMP-06564,2023-05-20,LinkedIn,Brand Awareness,Education,Europe,14861.31,7035939,135793,2121,579518.78,1.93,0.11,39.0,7.01
CMP-06565,2023-05-12,LinkedIn,Conversion,Education,Latin America,37624.82,15675482,1156850,98623,14006449.17,7.38,0.03,372.27,0.38
CMP-06566,2022-06-10,YouTube,Engagement,Food & Beverage,Asia Pacific,31778.59,10751837,395667,11442,1059838.04,3.68,0.08,33.35,2.78
CMP-06567,2023-10-07,LinkedIn,Brand Awareness,Travel,Latin America,20627.82,4874457,99438,9795,3733382.89,2.04,0.21,180.99,2.11
CMP-06568,2022-04-05,LinkedIn,Brand Awareness,Travel,Asia Pacific,13950.7,3323176,103018,3159,456681.87,3.1,0.14,32.74,4.42
CMP-06569,2023-12-20,YouTube,Brand Awareness,Travel,Europe,43639.5,12548688,828213,30634,12237076.31,6.6,0.05,280.41,1.42
CMP-06570,2024-01-10,LinkedIn,Engagement,Healthcare,Latin America,33490.34,11371792,560629,10157,4540666.1,4.93,0.06,135.58,3.3
CMP-06571,2023-06-08,Email,Conversion,Healthcare,Latin America,31429.42,10966771,775350,92386,29943849.81,7.07,0.04,952.73,0.34
CMP-06572,2022-11-04,Facebook,Engagement,Tech,North America,41083.79,6061276,172140,13776,1451883.68,2.84,0.24,35.34,2.98
CMP-06573,2023-04-23,YouTube,Brand Awareness,Education,Asia Pacific,6891.48,3412227,256258,12712,5331661.85,7.51,0.03,773.66,0.54
CMP-06574,2022-11-29,TikTok,Engagement,Finance,Middle East,33580.49,3153356,194246,3426,328115.21,6.16,0.17,9.77,9.8
CMP-06575,2023-02-13,Twitter,Lead Generation,Education,North America,26078.84,4769799,134985,12941,4459190.36,2.83,0.19,170.99,2.02
CMP-06576,2023-03-30,Facebook,Brand Awareness,Education,Latin America,1564.33,510183,39794,1637,102165.8,7.8,0.04,65.31,0.96
CMP-06577,2022-12-17,Google Ads,Engagement,Food & Beverage,Latin America,12390.11,1706880,86880,3761,1682461.88,5.09,0.14,135.79,3.29
CMP-06578,2022-04-16,TikTok,Engagement,Tech,Europe,21120.1,5547772,362824,19187,6077952.54,6.54,0.06,287.78,1.1
CMP-06579,2022-04-27,Twitter,Brand Awareness,Education,Asia Pacific,39639.93,7211513,199758,20071,8623902.0,2.77,0.2,217.56,1.97
CMP-06580,2023-04-27,Instagram,Brand Awareness,Finance,Europe,43570.05,3867070,156229,18025,4619657.31,4.04,0.28,106.03,2.42
CMP-06581,2022-12-02,Google Ads,Engagement,Education,North America,26572.17,5195560,188598,4524,511715.75,3.63,0.14,19.26,5.87
CMP-06582,2023-03-22,LinkedIn,Conversion,Retail,Latin America,9239.6,3295726,161820,3116,1503406.27,4.91,0.06,162.71,2.97
CMP-06583,2024-03-20,Facebook,Lead Generation,Retail,Middle East,47258.84,16249034,1228426,125328,27533956.83,7.56,0.04,582.62,0.38
CMP-06584,2022-06-13,Google Ads,Engagement,Healthcare,Asia Pacific,43880.2,10384651,596078,14097,952479.0,5.74,0.07,21.71,3.11
CMP-06585,2022-12-21,Email,Conversion,Retail,Asia Pacific,28950.56,9112319,506644,43642,16843636.86,5.56,0.06,581.81,0.66
CMP-06586,2024-01-05,Instagram,Brand Awareness,Tech,Middle East,21413.18,3386942,25740,3049,179243.49,0.76,0.83,8.37,7.02
CMP-06587,2023-01-27,LinkedIn,Conversion,Healthcare,Asia Pacific,39708.89,14482121,551768,57102,2127284.64,3.81,0.07,53.57,0.7
CMP-06588,2024-01-12,Facebook,Engagement,Finance,Asia Pacific,19267.65,5236305,223066,17958,2750486.36,4.26,0.09,142.75,1.07
CMP-06589,2022-12-12,Google Ads,Conversion,Travel,Middle East,7974.32,3924498,230368,18227,3700617.77,5.87,0.03,464.07,0.44
CMP-06590,2023-11-18,YouTube,Retargeting,Finance,Asia Pacific,32178.06,8181640,193086,17733,2454297.91,2.36,0.17,76.27,1.81
CMP-06591,2024-05-20,Instagram,Engagement,Travel,Europe,36097.51,3632792,118792,3424,435870.32,3.27,0.3,12.07,10.54
CMP-06592,2023-03-06,Email,Lead Generation,Retail,Asia Pacific,10643.71,935020,56568,650,66326.69,6.05,0.19,6.23,16.37
CMP-06593,2022-02-05,Instagram,Retargeting,Tech,Europe,29960.79,1974213,141353,15556,7069022.69,7.16,0.21,235.94,1.93
CMP-06594,2023-12-16,LinkedIn,Brand Awareness,Finance,Middle East,42942.98,12253698,383540,16911,548530.56,3.13,0.11,12.77,2.54
CMP-06595,2022-12-01,Twitter,Brand Awareness,Travel,North America,23131.09,11099963,108779,1766,835005.81,0.98,0.21,36.1,13.1
CMP-06596,2023-04-22,Instagram,Engagement,Finance,Europe,40061.02,8295556,186650,6985,2515056.5,2.25,0.21,62.78,5.74
CMP-06597,2024-04-08,LinkedIn,Conversion,Healthcare,Europe,26706.06,12016999,702994,62998,22173986.54,5.85,0.04,830.3,0.42
CMP-06598,2023-08-19,LinkedIn,Lead Generation,Food & Beverage,Asia Pacific,2227.55,1001135,10011,126,61704.59,1.0,0.22,27.7,17.68
CMP-06599,2023-10-17,Email,Brand Awareness,Food & Beverage,Europe,45345.85,12976687,577462,53531,4211735.54,4.45,0.08,92.88,0.85
CMP-06600,2022-06-24,Facebook,Retargeting,Food & Beverage,Latin America,42210.39,14505136,150853,5486,336406.39,1.04,0.28,7.97,7.69
CMP-06601,2024-04-16,Facebook,Engagement,Travel,Asia Pacific,5846.33,2051202,156711,5887,966110.2,7.64,0.04,165.25,0.99
CMP-06602,2023-11-04,Twitter,Engagement,Finance,Europe,26145.84,5527024,158072,15757,7056666.6,2.86,0.17,269.9,1.66
CMP-06603,2024-06-13,YouTube,Conversion,Tech,Middle East,3381.08,1550530,14419,559,223037.8,0.93,0.23,65.97,6.05
CMP-06604,2022-05-28,Instagram,Lead Generation,Tech,Latin America,21138.75,8406559,531294,19370,4251937.26,6.32,0.04,201.14,1.09
CMP-06605,2022-04-23,Email,Conversion,Tech,Asia Pacific,28054.52,2400046,99121,7620,2083028.42,4.13,0.28,74.25,3.68
CMP-06606,2023-12-07,Instagram,Lead Generation,Education,Europe,37836.73,13538040,759484,52205,13075885.51,5.61,0.05,345.59,0.72
CMP-06607,2024-04-15,YouTube,Retargeting,Healthcare,Europe,6953.47,600833,16823,365,92153.46,2.8,0.41,13.25,19.05
CMP-06608,2022-06-05,Instagram,Engagement,Healthcare,Middle East,6785.45,1166200,66823,872,409167.22,5.73,0.1,60.3,7.78
CMP-06609,2022-05-12,Instagram,Retargeting,Finance,Europe,6514.22,1878132,116819,13298,478226.14,6.22,0.06,73.41,0.49
CMP-06610,2023-12-11,Instagram,Engagement,Travel,Latin America,4621.92,1638394,51609,4406,1634919.55,3.15,0.09,353.73,1.05
CMP-06611,2023-08-11,Email,Brand Awareness,Education,Latin America,44368.02,20031606,1255981,142372,24788341.41,6.27,0.04,558.7,0.31
CMP-06612,2024-01-30,Email,Conversion,Education,Latin America,35065.52,13654718,217110,15889,2882244.47,1.59,0.16,82.2,2.21
CMP-06613,2022-06-04,Instagram,Retargeting,Retail,North America,10256.44,1279310,56545,439,60839.11,4.42,0.18,5.93,23.36
CMP-06614,2023-05-28,LinkedIn,Engagement,Tech,Latin America,29233.51,4375374,226644,19839,6950040.87,5.18,0.13,237.74,1.47
CMP-06615,2023-05-03,Instagram,Brand Awareness,Food & Beverage,Latin America,44333.58,14599994,217539,14716,6007772.68,1.49,0.2,135.51,3.01
CMP-06616,2023-03-19,Facebook,Engagement,Tech,Latin America,10400.49,2614329,85749,8663,1972831.37,3.28,0.12,189.69,1.2
CMP-06617,2024-04-12,Google Ads,Conversion,Retail,Latin America,29553.86,3020386,231059,20269,2000205.98,7.65,0.13,67.68,1.46
CMP-06618,2023-10-29,LinkedIn,Conversion,Retail,Latin America,14476.82,1424745,79073,6615,1009268.92,5.55,0.18,69.72,2.19
CMP-06619,2023-05-02,Instagram,Lead Generation,Tech,Europe,46979.01,3558094,81480,4738,1820868.1,2.29,0.58,38.76,9.92
CMP-06620,2022-12-22,Facebook,Engagement,Education,Middle East,22487.72,5536086,351541,15427,2854052.14,6.35,0.06,126.92,1.46
CMP-06621,2022-02-15,Google Ads,Engagement,Travel,North America,15918.83,7296677,513686,23613,10515287.37,7.04,0.03,660.56,0.67
CMP-06622,2023-07-22,TikTok,Retargeting,Food & Beverage,Middle East,42067.55,20097474,432095,20593,800073.72,2.15,0.1,19.02,2.04
CMP-06623,2023-11-19,TikTok,Engagement,Travel,Middle East,13984.62,5027260,337329,1777,57103.9,6.71,0.04,4.08,7.87
CMP-06624,2022-03-16,LinkedIn,Conversion,Education,Europe,8040.4,1778131,9601,472,127047.75,0.54,0.84,15.8,17.03
CMP-06625,2023-07-11,YouTube,Brand Awareness,Travel,Latin America,754.39,334889,9075,538,216403.49,2.71,0.08,286.86,1.4
CMP-06626,2022-07-28,Twitter,Lead Generation,Tech,Latin America,22749.71,9364515,746351,76184,6142108.44,7.97,0.03,269.99,0.3
CMP-06627,2023-07-18,TikTok,Conversion,Healthcare,Asia Pacific,30177.72,4353660,68352,655,299773.98,1.57,0.44,9.93,46.07
CMP-06628,2023-08-28,TikTok,Brand Awareness,Healthcare,Europe,20583.19,5982163,434903,39040,15054216.02,7.27,0.05,731.38,0.53
CMP-06629,2022-02-27,Email,Engagement,Food & Beverage,Latin America,11846.46,3877751,148517,8283,2087377.25,3.83,0.08,176.2,1.43
CMP-06630,2022-10-09,Email,Engagement,Finance,North America,4486.03,1398426,57475,566,198990.7,4.11,0.08,44.36,7.93
CMP-06631,2024-06-19,YouTube,Engagement,Travel,Asia Pacific,12012.06,1937962,53875,3364,782968.18,2.78,0.22,65.18,3.57
CMP-06632,2022-11-18,TikTok,Engagement,Food & Beverage,Latin America,38598.65,7372881,458593,27693,4310006.82,6.22,0.08,111.66,1.39
CMP-06633,2022-03-29,Email,Brand Awareness,Retail,Asia Pacific,37669.16,16653946,994240,19885,1032353.17,5.97,0.04,27.41,1.89
CMP-06634,2023-09-25,Email,Brand Awareness,Education,North America,35309.43,15995332,1156462,87227,11075066.05,7.23,0.03,313.66,0.4
CMP-06635,2022-10-25,Email,Conversion,Finance,Europe,14438.31,4050261,162010,16411,3291392.07,4.0,0.09,227.96,0.88
CMP-06636,2023-03-22,TikTok,Engagement,Retail,North America,35632.65,8965023,62755,5775,1765491.21,0.7,0.57,49.55,6.17
CMP-06637,2023-07-14,Facebook,Conversion,Healthcare,Asia Pacific,37701.94,7472309,105359,7093,243573.69,1.41,0.36,6.46,5.32
CMP-06638,2022-06-07,YouTube,Engagement,Tech,North America,20484.32,4357316,83224,2885,226666.3,1.91,0.25,11.07,7.1
CMP-06639,2022-05-21,Email,Engagement,Food & Beverage,Europe,47105.18,20662925,843047,99368,3159974.33,4.08,0.06,67.08,0.47
CMP-06640,2024-06-14,Email,Conversion,Education,Europe,11249.59,3472819,45493,3702,935526.96,1.31,0.25,83.16,3.04
CMP-06641,2023-10-20,LinkedIn,Engagement,Education,Latin America,7296.51,1131661,42097,3978,750997.46,3.72,0.17,102.93,1.83
CMP-06642,2022-08-15,Twitter,Lead Generation,Food & Beverage,Asia Pacific,4990.02,2256017,16468,150,45304.46,0.73,0.3,9.08,33.27
CMP-06643,2023-08-24,TikTok,Engagement,Finance,North America,3286.97,1551783,72623,7903,3205800.14,4.68,0.05,975.31,0.42
CMP-06644,2022-12-23,Instagram,Retargeting,Retail,Latin America,11810.97,3366128,52511,2552,174115.73,1.56,0.22,14.74,4.63
CMP-06645,2022-06-16,Twitter,Brand Awareness,Food & Beverage,Asia Pacific,31959.95,2415210,17872,1653,664237.08,0.74,1.79,20.78,19.33
CMP-06646,2023-08-13,Instagram,Retargeting,Travel,Middle East,36693.67,7392682,130850,14641,1681203.14,1.77,0.28,45.82,2.51
CMP-06647,2024-03-20,Twitter,Conversion,Education,Asia Pacific,42119.55,12011964,136936,5847,524817.56,1.14,0.31,12.46,7.2
CMP-06648,2023-05-24,TikTok,Brand Awareness,Travel,Latin America,47597.54,15138084,314872,14610,5660427.7,2.08,0.15,118.92,3.26
CMP-06649,2024-06-08,Google Ads,Brand Awareness,Healthcare,Asia Pacific,49529.25,15673934,1186516,118442,33441230.14,7.57,0.04,675.18,0.42
CMP-06650,2022-06-23,Email,Brand Awareness,Travel,Latin America,29277.47,10943790,792330,70978,33375118.14,7.24,0.04,1139.96,0.41
CMP-06651,2023-08-13,Instagram,Retargeting,Travel,Europe,26205.58,6329337,63293,815,93375.14,1.0,0.41,3.56,32.15
CMP-06652,2023-12-27,YouTube,Conversion,Tech,Asia Pacific,16846.13,3813736,200602,20249,3945609.89,5.26,0.08,234.21,0.83
CMP-06653,2023-11-13,TikTok,Brand Awareness,Food & Beverage,Latin America,17546.07,2471759,195516,14601,1703617.91,7.91,0.09,97.09,1.2
CMP-06654,2022-02-28,Twitter,Engagement,Food & Beverage,Middle East,8205.59,4075779,153656,5526,1664969.2,3.77,0.05,202.91,1.48
CMP-06655,2023-07-07,Instagram,Lead Generation,Healthcare,North America,9693.67,3235860,99340,8309,2342114.27,3.07,0.1,241.61,1.17
CMP-06656,2024-04-20,LinkedIn,Brand Awareness,Healthcare,Latin America,24789.97,11682987,854026,31964,13828267.33,7.31,0.03,557.82,0.78
CMP-06657,2022-03-16,Twitter,Lead Generation,Tech,Latin America,45099.23,15636867,339320,5889,694252.37,2.17,0.13,15.39,7.66
CMP-06658,2023-10-05,Instagram,Conversion,Travel,Middle East,49361.83,11770184,786248,39123,11819853.2,6.68,0.06,239.45,1.26
CMP-06659,2023-12-11,TikTok,Engagement,Retail,North America,37027.41,4730929,219988,19492,6349278.13,4.65,0.17,171.48,1.9
